loss,val_loss
1069.8761617409345,919.4142182071176
1060.3316212721033,919.0827763101223
1041.6396714356877,1035.3876895922874
1011.8156098399702,6777.7872905443965
963.7371654076593,5613.20652482052
906.1784120783979,906.2040158033142
839.781311572954,821.7045631640922
782.2736764190977,13713.50180042955
729.3629389661736,2479.210609110912
681.6115953713722,766.5049966911748
669.8640165662048,9807.931572412688
628.3965332461488,2838.145344634883
610.5933268802818,706.181996123984
595.4841214821378,651.4134960962923
581.0812885121862,1961.028843951508
579.333694678016,685.5976431521801
549.034837502159,776.5292334441992
550.9303501059482,1186.289886308381
545.8070765149704,720.3596522054089
514.285350883897,786.3300700384774
506.21207853083195,7950.66607085194
485.90791854198375,2416.1002030254976
473.7078292245324,2180.9567351678897
459.25701119112153,721.3733997876657
477.8015563241261,944.9525818340445
447.88193571854003,622.1763020533471
438.55939866701254,623.0102009478383
451.5861593904651,7192.389607603983
438.1439647925125,669.9284397358697
417.01926982162166,715.5026014304169
423.9055165025295,616.7163160006918
412.8651193840616,2942.9773102540003
407.0066807730692,1291.3360976268373
410.4259664039893,4874.462289230215
358.11169497151667,621.9033439413778
380.8424664209837,623.7560424169109
362.65648796083985,915.4787742861644
345.1915648367801,742.8069561558326
339.3863821668298,664.8066671579857
359.73161653752743,815.8232124032825
316.9167053457332,652.5211812721847
363.1576368532972,1267.84300156153
328.2286068159432,684.727054115596
321.8736617636199,646.6650577240821
314.3512397040086,3046.0280381544626
303.7940588953861,692.4371701148564
309.4972576567929,682.6486765559916
315.58302226459244,1250.1294435784055
300.00357447767516,701.2895685579103
284.2370215027579,703.0078434429273
