loss,val_loss
1069.3143256500496,889.8546321932394
1025.5169677050399,900.9832701151869
984.1008306546197,860.3892666356359
931.685911219658,816.3406079007782
893.5327256310409,1057.5573316273708
827.656567906299,638.173505052867
772.114076905528,1332.9749593307358
744.1719315306806,1114.4945759986945
688.2551480586941,745.0994970734386
672.1186730523683,574.5419467823453
606.0948867706247,615.7250450612946
575.2456218121308,816.104961478298
580.2014504025575,527.4620914630182
554.9791110060208,1074.3024392805698
530.0700446351519,2769.2369936504683
525.1690583213416,589.6892106255252
526.0525870317456,2305.595965240127
509.0375142953589,582.4885995940576
507.55381518044635,591.7785784810515
500.2237981040379,530.1953266451515
499.4486955590639,722.2376091990062
477.2977080348589,1702.737137602783
494.478926673058,578.2969579171585
460.2958778668984,642.2620053260794
464.2081158222042,602.8529772886699
455.5107449362317,518.387949065576
453.6933090391948,500.7388320512564
453.49643058169215,678.4891077644846
436.7122210899041,680.2300417774313
421.12024803347884,521.7990644506242
