loss,val_loss
1003.1349094932332,1191.0985049516726
991.2215397669603,1190.296382023738
980.6044182379562,1193.0697052784456
966.9773329716229,1311.0733645708133
952.3863435601389,2824.951471103766
934.9434636195443,2518.1775446965144
914.0915891930606,1258.8337785769731
882.858028124777,3145.889098808093
837.3541680363744,1318.642591427534
794.6477228060569,2358.760069861779
762.370092699082,2690.6535231370194
706.2269237286255,958.6339594914363
652.4085329653046,3229.219006660657
632.2148146914052,18899.412189503204
606.2451187993526,628.1211624536759
582.1836527281487,2431.878108723958
569.1091152960705,578.6426123985877
552.8593708370668,765.5204336313101
520.1419525794649,733.0611900916466
512.6345411274518,614.7883408766527
495.82948095075994,2657.0846592047274
481.63807422503106,589.198883995643
501.0300525488872,776.818702736879
473.0513256941601,793.832032815004
458.87050230651937,615.040471473107
466.79717456976306,8089.129627403846
441.5505575473715,567.7730698805589
470.6876098750216,638.9340864132612
429.29877603269017,514.9393873948318
451.08523373803695,558.829099214994
423.7451125537297,909.5052186623598
400.3456852845564,599.0863977676782
416.9841915814552,590.2237805488782
416.6578522951469,1841.4996450570914
411.9320892923448,611.1694528432993
389.64669607067236,512.9271371694712
361.99299068195637,563.5093678009815
374.6755763979746,662.6978924091046
382.872689645432,591.5909002842047
379.23793337357927,526.6802507449419
336.75489394382146,926.2099384014423
353.9554712470262,992.9751712114384
365.74938228625825,515.10487498748
382.02439889298654,760.2035290840345
344.68962740441435,490.3343685834836
321.3290795982577,1132.2285938752004
321.0113147033315,500.91541794996994
320.97019547339175,468.85440345177284
292.6400014429871,584.0213552621694
343.7209386609252,481.80804615509817
