loss,val_loss
1146.0467560176012,564.4390978550637
1089.9088652479775,651.939296942209
1045.0206418387065,1073.779571494128
1005.6538466698765,567.4699390523717
983.0441573525025,549.8831996551396
949.423659980278,743.7247433241137
895.4663434989018,1434.591006153219
880.8831064039189,1913.50712821853
815.5793776767131,619.5583262425226
793.4905765666589,597.7093654344391
760.7577669532719,471.21980033610754
718.7933915987481,502.2810915899338
670.9665165295633,449.8735315222746
675.2771643285296,498.6704443468785
628.0959276143764,561.9366933356174
613.9774913073273,496.49930501197883
591.185487442432,1482.4217147924835
589.1616309535759,513.2868605453746
557.3876086163895,912.7578170327005
558.6798572082226,451.43639007451134
547.4968319177399,510.548408068707
540.9220734668626,660.430536599837
528.3017958935125,497.22232919221653
539.0033819691478,442.77776529114317
516.4654326913756,836.5564502515805
524.9751460172791,480.5955818361876
503.838805810328,802.8974920412032
510.12413553072406,472.50720961176324
493.24168655928077,460.8124493587948
474.58249904939163,1048.1533164831496
