loss,val_loss
961.0892941890814,1365.7990628003845
950.7539583604579,1365.5874387966596
940.8461528197665,1407.7604177096684
925.7116018300942,1968.9679771357337
898.9667332553489,1469.3801484650353
865.3283465183486,4934.967748092558
838.3312753745067,3848.415896722805
804.3088245500348,5405.162512390861
752.3564502443128,1366.6601258986502
755.2829140625782,967.532351722705
703.031060509093,1167.575790449275
669.3188694227335,1178.0600452954782
641.4758951379534,831.6725342813802
632.0272364286684,1293.3077656587932
600.3111271246553,1365.9215650720423
615.4299672831806,1324.3802384239327
593.6477224531678,1324.3436889844
561.8904419116471,845.495614073514
555.2054573880032,685.093589482037
551.4298001150225,892.5394589449495
500.9554610507972,4095.532525069589
506.1045948435372,952.588621795273
515.0180492708291,816.5669557033002
484.84197287005156,642.0618793618331
466.0184555230982,666.8457538931082
480.37835251036654,710.3025048624739
475.84651628483107,1299.44127811724
457.94499576123286,664.4043319198574
438.48663206843935,651.6058062132029
433.45137751716595,639.0516837333037
411.57153876211174,1379.1144527495194
417.50542629178676,613.3521967493391
418.8853158681078,638.2493748247757
405.6156467987591,1359.132705644475
382.9051707129994,1222.8585172614696
381.89122346337524,714.8952354326037
403.6576768349268,641.0270198197443
352.90132059323923,691.517024525768
392.0664520960532,728.6014088658483
361.3409922529266,1132.6329011290702
368.81792587917226,976.4216067660356
327.17781947505523,976.6371348294567
318.15197895173225,634.991127314838
347.95874680564265,610.0534846322042
317.88235351987953,657.4262651506428
297.20730170503697,610.6239229182103
314.75959804117105,609.4153659653106
295.4310078039812,594.729154372284
329.4569099621268,773.4432783337672
285.43245288869355,646.369869644082
