loss,val_loss
1128.0329857459435,699.1988542600153
1115.896877347506,703.5017881090921
1106.7778775728666,699.9001191446927
1087.6055795522836,801.1371032656175
1048.5359620705628,3291.628621275858
1011.939802746895,696.4589555490403
949.7204239282853,671.5510521436188
876.5164239345453,8680.480752237865
847.6987434582833,734.9687623595703
817.2782104492187,809.5406009144831
743.7174469776643,590.6936561806925
721.8611968211638,607.7178385794755
707.6597111628606,573.0355421932261
688.9680826822917,570.4396776115616
637.967534774389,571.5464396771617
667.3427965213091,615.0577597136835
612.2944968199118,602.639207169552
613.8026282677283,904.1084600397884
574.1130507249098,885.0603389526093
566.1028803898738,625.9709225073719
583.2228852100861,528.5420565276679
547.3181357359275,845.2762408930306
532.2222232133914,593.4210488644214
523.5428912823016,519.534233281491
527.8486474452875,542.4994707874517
509.91714430588945,561.5983879385144
510.6279774201222,580.1087112011187
497.2409925411909,710.5286358531107
499.3590206830929,1172.6487721079857
464.08912439590847,611.3317573056012
448.28805095966044,1080.5404355661183
458.7141281519181,543.6064589530067
445.7732176169371,1227.930438500343
457.921823041867,2263.961441895626
448.03992935571915,972.2691219174606
458.9208189352965,771.9253119970124
410.2748013227414,760.2300536679137
443.41619458320815,3497.703704100624
412.8451400365585,573.1993896621269
422.9485878186348,538.5078592786266
353.84754270895934,691.3256546700088
405.13370204827726,677.1617398394945
375.2204594538762,925.9138814870535
408.03228462414864,565.3083537357505
351.6779548840645,522.5325435404975
328.31071026141825,1057.1355423418538
348.68496563251205,1486.5325317578374
346.52061548477565,561.5738663360195
320.0816161326873,571.2495141926197
319.20157807178987,707.378909652793
