loss,val_loss
999.3894178993587,1205.8105726892923
988.434382327348,1209.680473114962
972.472136685971,1476.6891470300734
949.7887239071896,2536.848290264664
925.0234564711133,4418.078977184547
886.6968766389477,5113.017158212512
854.4113815834456,991.3961765004518
816.1593070286527,5515.933979869233
791.1712119400353,2257.9089751287897
764.510987755848,1168.899609938221
742.5993116336459,672.6205338340889
699.2341855651225,728.569934261949
677.1239280880983,3304.60373833194
642.1401872990137,2186.5960330003654
655.0902390972426,703.4944101887917
640.8245124929963,3168.1520804442184
613.5391397498352,613.3019831204253
601.5236496170925,837.5332238351027
588.0479973295909,616.0851302362337
571.664332934319,511.2365356758213
560.6521114320946,2951.072814374274
549.8334103032468,538.5797362322992
543.5772675179064,1126.7505195321887
510.7586582021569,612.6494938325744
500.6781892428879,449.0812454003625
509.6815285585271,586.0219779755587
489.32020507240435,528.7983364996257
464.4206237352917,1471.4167708886125
460.9902294610905,579.9496500638004
452.76833461769723,720.305849123597
461.8524423843869,1000.3334725479864
435.03216021249835,539.2448077875619
414.1600166803024,406.7373695067968
432.73353934935494,2039.5913616694995
434.3627669030272,448.4718827599327
410.0073870263363,507.9971390332751
421.45678523426625,481.04444026244215
404.90287129302004,713.0892367425618
418.91114126638007,587.7003305246341
347.8637998080221,499.9805323959199
372.1587125800659,540.8680129315524
363.0129176045633,520.8111613333817
345.523603802832,584.1490103817262
343.53463980728145,667.3285427026282
357.8425871758834,503.5971039219263
308.3308605373474,486.05388981881185
327.8337106555736,459.2299947057233
321.61926391401096,493.28858321463974
311.3485362370656,469.3909483631235
320.1963159740998,533.9387587596499
