loss,val_loss
1069.581667941543,900.8384170458937
1046.211412527078,897.0478160124042
1021.587437957771,952.5019751605871
978.9196805489015,1848.4171536971162
928.5490425176439,2703.8627523177333
898.0223986410597,1165.2283340244005
824.3079628929509,5771.106851040916
801.2637959841339,1057.1531605520502
722.1106613338752,787.1469864052838
699.2587055306774,926.3066992171865
660.67932614974,2607.3940750205134
604.5340385018619,1607.4051002407166
586.8320645185823,784.7081768660067
618.4062503909065,1202.12543950003
578.0867963776693,734.6102010853352
551.731516540542,868.2861541151963
571.1998301301351,665.2747442249758
544.7725786907394,838.8504473038525
544.6172581441255,8970.782058642531
549.1879299115872,692.0390516532143
526.8820167244048,984.4368174147079
540.5475716343892,1127.7850824723134
528.1491435210305,1093.172124534702
496.07300580148177,885.9682620509939
512.9360080664328,770.1400642114078
492.61626811245503,1286.8682955333602
500.9075649726592,3141.6224918322728
467.96909407585963,745.3413196457451
474.664518507036,714.1369393990278
462.8173389332507,727.6258735278078
