loss,val_loss
1010.0210913860242,1159.9289459287165
993.5223380386228,1156.6292298809983
971.6374091717098,1248.1775156102983
939.687103247043,1542.0822837189328
901.7275067313673,2087.0060389223654
851.9120598322074,1163.250131258821
797.5026992927391,1198.7432257623568
781.1702789546167,930.7353706433175
761.1263413949405,2781.4517866839665
696.380265633838,694.5222206677786
677.1380459200242,2849.782970088785
662.0068274612097,1024.2338117639808
639.9261748768973,878.7652451040499
626.7463898580081,1016.9540736841743
636.6659280220018,3177.856267172736
597.8697211897834,902.4589502406685
583.2710697895706,552.9915145492798
597.2375053834709,1353.1021120901064
568.2914307848032,605.7092127583105
554.4174290048604,596.8716125879282
546.0947247636102,697.9949154313141
526.3413670576671,582.5517716343627
520.3204298286737,570.5323028271202
504.706039208738,2837.707977470872
507.5631147730184,534.481787066365
490.11931601675127,2289.294382372703
471.16853956509414,624.1591328065568
480.87473407961056,561.3864727325732
463.16255893612566,703.4327650638363
454.7866157166339,603.8728124507339
451.74522465649807,587.855541495617
428.9458978797464,1740.8595776163868
433.68936212708627,1159.6149578595453
411.91621756504003,672.1796013039706
433.54597594618474,651.0816803271766
385.00676558282385,2960.1622118170944
384.47939724962663,604.2608727620703
372.67507553772725,937.8313113792366
392.9818936466655,566.9157361770425
373.7356515811381,948.6578103651381
411.7402118595483,578.8846885001789
374.1871241395832,679.5305442052495
372.71166310760236,1924.3245972383488
325.40311818181675,633.4945352812138
356.4773668799094,718.3524458480141
352.72429936225836,788.2760414059998
316.9422884490004,600.4439554550494
325.36633142889565,899.039829720907
343.68207740814245,542.6869517392947
311.47233750677714,595.2274747820408
