loss,val_loss
1088.1786622814702,849.5186841281693
1072.797000160205,873.0412654155803
1061.370216279181,887.1221974462671
1032.723728364494,3056.375349085122
986.4937663177617,2884.4908532503705
955.118640908214,1853.2526502786425
902.5272042550401,3160.0571933431092
837.6987409313609,2015.1981222285895
806.8416569106894,714.6071742935718
761.2085445151043,551.7784121975847
733.6602128067676,587.4307521157812
721.0186683828347,613.217694220827
670.6987018090186,588.9230139840497
638.0562305688782,747.2495351005715
623.0199636956203,1248.3019241440534
624.435074752128,2354.32870023973
626.9524442996019,488.9012470721893
607.194964070612,1245.7555369561028
606.61972847706,447.7029201549112
593.5999101701741,423.16146752835846
578.1617405826332,2349.8956610846412
557.1383244576496,521.4478355275752
523.2198626791121,2061.7553324629143
527.0960351124439,860.1405311990136
506.54727316590237,509.57035414153836
521.836709934028,662.2782767355098
496.52090904873864,483.5063509993031
465.32329408987255,532.3778231985518
479.0268159259477,560.5645720673097
463.26930619141723,1879.0829626128584
460.0031142988025,596.4206161156898
433.99879954740504,643.96898878392
433.8139904258114,829.4658906925648
438.936415408598,1729.3548830314603
413.7463242892308,501.9051447397314
421.6866529734232,533.6668365107065
415.6018029249314,939.230633634852
417.97587459800104,488.70427635921106
374.539404822939,2331.854520808726
417.3611944333669,8375.555062860345
405.7860355786657,459.7643051391836
396.7629761896008,486.23442745269836
364.48331318188843,416.22610434532777
355.5220738600096,468.99712681205204
360.92848276946836,562.3915620323636
387.15971408246304,611.7655910220686
317.69066921284247,565.0475838641033
336.589363374377,798.0055940421555
332.71251984278155,437.77752665996854
319.7139747079387,507.09980593088113
