loss,val_loss
1008.2927759322821,1177.0166011714996
996.0916043163405,1178.6995889491411
964.1696067584604,1293.7279790943055
918.8489816909586,1482.0371578981446
881.9751209372982,3171.74236110416
863.4994225366452,1436.0611314205387
842.782749403618,1643.7353774467238
794.1436241249493,3841.424613722924
744.7262102953282,1059.845433041501
709.1834801748506,982.9520333660939
643.4291574174641,929.4416253666019
659.0490568931923,977.5578938984551
640.2370602536013,949.4944069157954
569.9520943773712,1220.1946948367308
564.7328833681364,1448.3799777082875
547.6833066056668,892.5445627802691
548.3100232102715,958.7785128606274
543.0348888625421,960.1839809967569
522.7484160822177,1046.9618657935055
501.86380359255264,1865.0014936213765
489.2455461553551,1079.4467607848846
493.8540568421627,910.1053742452129
487.72531613053354,1085.237072491936
458.05923790136274,883.1564707392535
509.30843715892263,969.3616714037664
458.29591299121006,905.8221349526796
452.5418322726534,967.8359290543922
461.30528212720134,914.8991368823446
444.89237619380015,937.034965265874
430.69174289405515,989.2502654501446
418.39846436021,2398.993994234465
434.34728178585027,1026.3230257297005
406.9827645910438,1192.160566370278
393.45478683084315,2403.2944679235816
383.85393179756556,921.6448879791787
368.9662714115258,926.1461301091235
417.14662570117844,3607.4797435225314
353.19976090563875,910.5252935200605
437.77333331938655,849.378426629408
350.74203632715523,789.954542063506
372.3929520294857,886.3569298694715
345.1405607779356,895.7957238558391
343.4264308269272,834.650364564826
324.34469017211495,1759.751437786525
345.16135823370564,986.0612389065378
352.32887486799746,928.4612893025742
352.0446071947051,881.4459931729773
316.1920398948305,1198.2635066382477
313.64628688689754,914.9215301963322
307.9197374009204,865.8792992249122
