loss,val_loss
1000.0763171916778,1209.2452162205122
987.3249503503796,1218.0202811943036
977.3875200552468,1280.7099152149126
957.1107015146733,2726.030188485011
937.4607190800065,6915.16677237489
906.4050269008466,6828.098767829071
881.9202697000869,1067.845145986081
847.3316244532753,1169.6966455148527
808.487600601898,2065.398544472863
775.9660804087182,2068.1813405534085
728.1006277970943,885.0526050101943
707.7578201770706,829.7303872785291
655.9256690388554,919.4579940448774
637.2389176644838,981.1897471732568
629.6323729510339,758.3694201038267
599.79165149671,14148.74785757019
568.0413412917139,2954.497918664015
576.2735329499479,715.2083145136712
555.3467119165269,766.9187072538787
521.6156481446565,713.3500127819859
546.8971461018124,2448.611682093705
523.1881684576963,677.0277938965
507.58167894091713,741.0058092229146
509.05742997944384,2482.473210748821
482.7548163985045,701.8987907060099
478.7109167596847,842.333959558078
471.6966443421691,1143.2989888189695
469.14894086644927,699.4980747915926
476.1101685450486,692.3581118988556
501.3203050331931,623.7939131521941
445.47540575005155,646.6630759931306
449.7166571938787,693.7490555489151
422.23800747686045,2535.3713172000785
404.49108647727144,1276.7056817296452
415.7322914185881,905.9263091522774
405.1439899627338,561.4537877526202
399.3765774130764,668.3953628711157
384.4408360245785,664.5764950034481
370.93986354021666,799.0443052360928
392.76019460210205,672.6989905868575
373.60108637492675,672.8720791617176
360.88230014844424,585.6582354515342
356.7254155407615,575.5032158056844
339.3330279904821,913.9815391435412
354.3242507003053,533.6729340508977
322.6435359300205,511.83278297881446
328.59058219128514,1614.7985408041043
339.139297705395,661.4142531639718
343.95645977766577,643.5414682160352
305.991579808518,618.9673527916515
