loss,val_loss
1054.134902040431,955.4105574540362
1023.7443961987234,964.9246382235411
988.0297320754032,1374.6403174007928
953.6458910362788,887.4282143012935
910.8387050133961,1458.4523736597673
895.7074953751651,2116.9851714081387
862.3126731186084,2657.009800178364
822.0044913998865,1094.0976387778803
813.8210390978351,858.0675049414438
758.1452589813731,1384.312634461055
706.6554592302355,1429.5743784615904
689.1936270023361,1239.852695744808
667.0518872459234,613.5224007231816
637.0154145137263,608.383564064986
612.2550981456257,1125.8212973295097
613.6440109218728,750.7149706573927
592.0962651839365,626.8041547469287
565.5612750363357,530.4574901081223
566.1646635585056,527.6090849706312
539.34353032816,1369.2437961467215
533.5304575054988,502.33773965924127
522.8899369522276,508.85893908624956
520.6911853127017,753.8722556459571
499.53135323501573,502.5280547616881
488.77716193441927,511.23076089986654
483.9583903717911,471.70148168753786
468.9295408045524,568.0579163731194
522.9407381368607,690.9100190528188
457.72363628151703,847.0440235266195
448.00279364340054,762.1317695473541
