loss,val_loss
912.2876278314286,1563.441746481871
900.7245922941564,1585.7405664688501
890.4082899281642,1590.863668431991
880.4815093705547,2851.4868596003607
868.5722499748972,3360.3875813802083
833.529375445902,6117.231142327724
798.566021588621,1663.8944439227764
765.3440558801459,1569.726527756911
723.6517569897629,40425.0617588141
697.5983038252793,3546.5174291366184
657.1681841584157,7115.231540464743
604.7958201918775,1296.3850197816507
602.8576971910993,1282.982994979467
569.1300617553692,1216.9639094426082
552.587202729734,6601.169170673077
518.3782410411465,1099.3817774063502
509.689480803108,1394.0873569586338
480.54498162860386,1395.8234875801281
474.3983767730033,1137.764869103065
462.44660884406557,1007.8221981733274
448.7452138957925,5790.129104066506
455.0887480544861,6053.334980969551
448.1454841673689,2426.273792442909
428.7438073822427,3977.186139072516
430.71647136068856,1432.550755896935
400.12700321560084,1102.5505037747896
412.02777561359557,1094.0385131835938
398.8716588461317,1677.4230290339544
373.86385694584186,918.8350681402744
382.78716487551293,8306.329569811698
393.7058525018192,1876.8568290514825
364.0391416138498,1400.139630909455
332.8370269760716,1063.2602905273438
334.6396643884252,1085.0688673753004
331.1372529910455,1133.3090842222557
346.8085491793682,925.9766809708033
326.5494627123327,1077.020377291166
337.0537329488963,1163.28369923127
303.9264687808551,3582.1547025240384
311.2745176799253,1125.1110138721956
296.9878640215373,1072.0751715244392
313.06768002993863,1020.655078125
306.76451698054984,981.424512501252
295.5701295901881,5434.807399338943
319.65364125577815,921.9652858636318
272.25375870761053,997.2342454176683
274.4317621474733,951.5891557742387
270.0226790166318,982.3595100598458
265.6095947471065,966.0128572904147
252.02479456617084,947.2949938651843
