loss,val_loss
993.8273652384427,1224.983047837252
981.2098997458935,1221.5056093595945
969.598014384193,1304.3865427118628
951.1678697854347,1624.2303685366076
923.7295620229831,3976.7313405244035
902.6609487927751,1961.2251299528798
896.0435871196381,2139.665949311339
822.9953378312521,958.4340624323569
818.5930871202639,1097.644313149999
772.2566663552003,2671.2995329422497
721.9621142601593,1002.5412382997052
723.9332174675773,839.2854288945513
664.4650222108518,722.5504671007604
637.3405982802518,1355.3141657006352
612.2932481603797,1008.166918425282
612.6888602958662,727.3672338139927
610.2400203706056,978.4865344167902
593.5977898878533,1020.5351283325742
582.0068480330605,661.9637219895162
557.110623160145,3417.565912338345
549.887087904158,733.6934653654226
546.7199963218545,684.0863030755619
548.9427036870867,642.7674448720772
530.9285203126408,683.8611220482601
515.9441054324926,735.8680818155742
515.4448051464859,1426.05910388817
488.0350467739331,906.0376651038122
488.8814928420879,1136.5734664653066
489.03127233816315,1024.8561462754244
484.0831793993186,745.5977062393961
471.43303037262694,658.8088945661273
463.2614139457881,658.894697249203
437.12618567782386,656.7800917591826
453.7304678210766,585.3196174479845
461.74906552261893,2695.028719602068
424.70046818130334,718.6596212051069
431.10482568077765,632.1349613109054
420.25180715691084,707.2511643404231
403.80343986298556,894.7332914207013
402.7420379922238,784.534641947676
403.71525082378884,749.0532147287176
380.5330606770416,1341.5932258640169
391.92248021803846,617.0800843419057
383.5629777941937,616.8356768200598
357.2428113649534,638.7042424203798
359.61757248496826,617.3063026833886
353.88596922126726,831.6631242946354
358.71505515340885,638.9532522412923
383.56725319346265,3309.858187140905
318.49338220304804,848.8671794160675
